client_id,year_month,service_type,telepass_pay,number_transactions,expenditures
29887,Jan-20,PARCHEGGIO STRISCE BLU,1,2,0.82
29887,Feb-20,PARCHEGGIO STRISCE BLU,1,5,1.92
29887,Apr-20,PARCHEGGIO STRISCE BLU,1,1,0.36
29887,May-20,PARCHEGGIO STRISCE BLU,1,1,0.36
29887,Nov-19,PARCHEGGIO STRISCE BLU,1,5,2.21
29887,Dec-19,PARCHEGGIO STRISCE BLU,1,2,1.76
29887,Jan-20,TURBO RICARICA CARTA,1,2,30
29887,Feb-20,TURBO RICARICA CARTA,1,2,40
29887,Mar-20,TURBO RICARICA CARTA,1,1,20
29887,Apr-20,TURBO RICARICA CARTA,1,1,20
29887,Jul-19,TURBO RICARICA CARTA,1,2,150
29887,Oct-19,TURBO RICARICA CARTA,1,3,90
29887,Nov-19,TURBO RICARICA CARTA,1,8,220
29887,Dec-19,TURBO RICARICA CARTA,1,11,310
34647,Nov-19,PARCHEGGI/TRAGHETTI,0,1,8.2
33789,Jun-19,PARCHEGGI/TRAGHETTI,0,1,12.89783877
33789,Jul-19,PARCHEGGI/TRAGHETTI,0,1,20.65383228
33789,Jan-20,FUEL CON APP,1,12,305.9202858
33789,Feb-20,FUEL CON APP,1,4,227.3717956
33789,Jun-19,FUEL CON APP,1,14,534.7860733
33789,Jul-19,FUEL CON APP,1,10,421.4543066
33789,Aug-19,FUEL CON APP,1,20,763.3959684
33789,Sep-19,FUEL CON APP,1,7,325.4711497
33789,Oct-19,FUEL CON APP,1,10,306.3945326
33789,Nov-19,FUEL CON APP,1,2,101.9962632
33789,Dec-19,FUEL CON APP,1,9,201.9255221
33789,Nov-19,TAXI,1,2,30.52398482
33789,Jan-20,LAVAGGIO AUTO,1,1,23.98229455
33789,Jul-19,LAVAGGIO AUTO,1,1,46.92398251
33789,Aug-19,LAVAGGIO AUTO,1,1,32.36500269
33789,Aug-19,TRENI,1,1,16.60912516
33789,Oct-19,TRENI,1,3,15.23391042
33789,Jul-19,MONOPATTINO SHARING,1,1,5.251636431
33789,Aug-19,MOBILITÀ CONDIVISA,1,5,6.852859034
30498,Jan-20,PARCHEGGIO STRISCE BLU,1,9,23.27
30498,Feb-20,PARCHEGGIO STRISCE BLU,1,10,21.35
30498,Mar-20,PARCHEGGIO STRISCE BLU,1,5,12.17
30498,Apr-20,PARCHEGGIO STRISCE BLU,1,2,3.97
30498,May-20,PARCHEGGIO STRISCE BLU,1,4,5.75
30498,Jun-19,PARCHEGGIO STRISCE BLU,1,11,20.31
30498,Jun-20,PARCHEGGIO STRISCE BLU,1,1,1.28
30498,Jul-19,PARCHEGGIO STRISCE BLU,1,7,11.75
30498,Aug-19,PARCHEGGIO STRISCE BLU,1,2,0.88
30498,Sep-19,PARCHEGGIO STRISCE BLU,1,12,28.74
30498,Oct-19,PARCHEGGIO STRISCE BLU,1,24,48.39
30498,Nov-19,PARCHEGGIO STRISCE BLU,1,16,29.96
30498,Dec-19,PARCHEGGIO STRISCE BLU,1,7,18.42
30498,Jan-20,FUEL CON APP,1,2,40
30498,Feb-20,FUEL CON APP,1,3,60
30498,Mar-20,FUEL CON APP,1,2,40
30498,Apr-20,FUEL CON APP,1,2,40
30498,May-20,FUEL CON APP,1,2,40
30498,Jun-19,FUEL CON APP,1,3,60
30498,Jul-19,FUEL CON APP,1,3,60
30498,Aug-19,FUEL CON APP,1,4,130.01
30498,Sep-19,FUEL CON APP,1,2,40
30498,Oct-19,FUEL CON APP,1,3,60
30498,Nov-19,FUEL CON APP,1,3,60
30498,Dec-19,FUEL CON APP,1,3,60
30498,May-20,BOLLO AUTO,1,1,126.83
30498,Sep-19,BOLLO AUTO,1,1,251.79
15698,Apr-20,ACCESSO AREA C MILANO,0,3,5.952725643
21670,May-20,PARCHEGGI/TRAGHETTI,0,1,9
32201,Jun-19,PARCHEGGI/TRAGHETTI,0,2,9.420740706
32201,Aug-19,PARCHEGGI/TRAGHETTI,0,3,10.68709233
32201,Sep-19,PARCHEGGI/TRAGHETTI,0,4,14.93217063
32201,Oct-19,PARCHEGGI/TRAGHETTI,0,3,8.112899597
34664,Feb-20,PARCHEGGI/TRAGHETTI,0,1,0
34664,Feb-20,BOLLO AUTO,1,1,138.4
34664,Feb-20,ASSICURAZIONE INFORTUNI,0,1,0
34664,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
34664,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
6870,Aug-19,PARCHEGGI/TRAGHETTI,0,1,5.8
19347,Feb-20,PARCHEGGI/TRAGHETTI,0,1,1.8
19347,Mar-20,PARCHEGGI/TRAGHETTI,0,1,2
19347,May-20,PARCHEGGI/TRAGHETTI,0,1,8
19347,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2
19347,Sep-19,PARCHEGGI/TRAGHETTI,0,1,3.6
17090,Mar-20,PARCHEGGI/TRAGHETTI,0,1,8
12095,Jul-19,NAVI E TRAGHETTI,1,3,336.72
26757,Mar-20,PARCHEGGIO STRISCE BLU,1,3,4.34987319
26757,Apr-20,PARCHEGGIO STRISCE BLU,1,1,5.133439037
26757,Jun-20,PARCHEGGIO STRISCE BLU,1,1,2.972019715
26757,Sep-19,PARCHEGGIO STRISCE BLU,1,5,2.040826688
26757,Oct-19,PARCHEGGIO STRISCE BLU,1,5,1.108790309
26757,Feb-20,FUEL CON APP,1,3,158.8396004
26757,Mar-20,FUEL CON APP,1,4,82.77082347
26757,Apr-20,FUEL CON APP,1,6,170.2994315
26757,Jun-19,FUEL CON APP,1,8,232.7877501
26757,Jul-19,FUEL CON APP,1,6,245.7841944
26757,Aug-19,FUEL CON APP,1,13,293.8220138
26757,Sep-19,FUEL CON APP,1,9,142.3657826
26757,Oct-19,FUEL CON APP,1,5,139.8490634
26757,Sep-19,BOLLO AUTO,1,1,367.2861148
1793,Apr-20,PARCHEGGIO STRISCE BLU,1,1,3
1793,May-20,PARCHEGGIO STRISCE BLU,1,2,2.17
1793,Nov-19,PARCHEGGIO STRISCE BLU,1,1,0.5
1793,Dec-19,PARCHEGGIO STRISCE BLU,1,1,0.4
1793,Mar-20,BOLLO AUTO,1,1,30.27
1793,Jun-19,BOLLO AUTO,1,1,146.71
1793,Nov-19,BOLLO AUTO,1,1,398.9
2973,Jan-20,PARCHEGGIO STRISCE BLU,1,3,1.76595984
2973,Feb-20,PARCHEGGIO STRISCE BLU,1,2,7.735704533
2973,Mar-20,PARCHEGGIO STRISCE BLU,1,2,5.475969765
2973,Aug-19,PARCHEGGIO STRISCE BLU,1,3,4.48691546
2973,Oct-19,PARCHEGGIO STRISCE BLU,1,5,2.828849365
13579,Jan-20,PARCHEGGI/TRAGHETTI,0,4,4.12108865
13579,Feb-20,PARCHEGGI/TRAGHETTI,0,3,4.864611299
13579,May-20,PARCHEGGI/TRAGHETTI,0,3,5.135606043
13579,Aug-19,PARCHEGGI/TRAGHETTI,0,3,8.644857678
13579,Sep-19,PARCHEGGI/TRAGHETTI,0,4,8.126302706
13579,Oct-19,PARCHEGGI/TRAGHETTI,0,4,12.40660961
13579,Nov-19,PARCHEGGI/TRAGHETTI,0,3,8.236371761
13579,Dec-19,PARCHEGGI/TRAGHETTI,0,5,12.97415312
10026,Jan-20,PARCHEGGI/TRAGHETTI,0,1,0
10026,Jun-19,PARCHEGGI/TRAGHETTI,0,1,0
10026,Jul-19,PARCHEGGI/TRAGHETTI,0,3,4
10026,Aug-19,PARCHEGGI/TRAGHETTI,0,1,0
27870,Sep-19,PARCHEGGI/TRAGHETTI,0,4,7.724307344
27870,Jun-19,FUEL CON APP,1,5,110.0916558
3080,Oct-19,PARCHEGGI/TRAGHETTI,0,1,9.1
8446,Jan-20,PARCHEGGI/TRAGHETTI,0,3,24.75
8446,Feb-20,PARCHEGGI/TRAGHETTI,0,5,41.25
8446,Mar-20,PARCHEGGI/TRAGHETTI,0,1,8.25
8446,Apr-20,PARCHEGGI/TRAGHETTI,0,2,16.5
8446,May-20,PARCHEGGI/TRAGHETTI,0,8,66
8446,Aug-19,PARCHEGGI/TRAGHETTI,0,9,74.25
8446,Sep-19,PARCHEGGI/TRAGHETTI,0,8,66
8446,Oct-19,PARCHEGGI/TRAGHETTI,0,4,33
8446,Nov-19,PARCHEGGI/TRAGHETTI,0,4,33
8446,Dec-19,PARCHEGGI/TRAGHETTI,0,6,49.5
27244,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2.2
24343,Jan-20,PARCHEGGI/TRAGHETTI,0,1,0.5
24343,Feb-20,PARCHEGGI/TRAGHETTI,0,1,1.5
24343,Apr-20,PARCHEGGI/TRAGHETTI,0,2,2
24343,May-20,PARCHEGGI/TRAGHETTI,0,1,1.7
24343,Aug-19,PARCHEGGI/TRAGHETTI,0,2,14.2
24343,Oct-19,PARCHEGGI/TRAGHETTI,0,2,2
24343,Dec-19,PARCHEGGI/TRAGHETTI,0,3,3.5
5381,May-20,PARCHEGGI/TRAGHETTI,0,1,14
5381,Apr-20,PARCHEGGIO STRISCE BLU,1,1,0.25
5381,May-20,PARCHEGGIO STRISCE BLU,1,4,3.95
5381,Aug-19,PARCHEGGIO STRISCE BLU,1,2,0.86
5381,Sep-19,PARCHEGGIO STRISCE BLU,1,1,1.17
5381,Oct-19,PARCHEGGIO STRISCE BLU,1,2,2.46
5381,Aug-19,FUEL CON TELEPASS,1,1,16.13
5381,Aug-19,FUEL CON APP,1,3,30.01
5381,Sep-19,FUEL CON APP,1,1,12.97
31219,Mar-20,PARCHEGGI/TRAGHETTI,0,1,3
31219,Oct-19,PARCHEGGI/TRAGHETTI,0,1,2.2
27137,May-20,PARCHEGGI/TRAGHETTI,0,1,5.7
8622,Oct-19,PARCHEGGI/TRAGHETTI,0,1,2.958662385
16361,Oct-19,TURBO RICARICA CARTA,1,1,10
15231,Jun-19,PARCHEGGI/TRAGHETTI,0,1,3.5
1127,Jan-20,BOLLO AUTO,1,1,392.37
1127,May-20,BOLLO AUTO,1,1,150.37
3678,Apr-20,ACCESSO AREA C MILANO,0,1,5.843296379
4454,May-20,PARCHEGGI/TRAGHETTI,0,2,4.4
4454,Aug-19,PARCHEGGI/TRAGHETTI,0,1,0.7
4454,Sep-19,PARCHEGGI/TRAGHETTI,0,1,3
4454,Oct-19,PARCHEGGI/TRAGHETTI,0,2,3
12773,Aug-19,PARCHEGGI/TRAGHETTI,0,1,10.5
12773,Mar-20,ACCESSO AREA C MILANO,0,1,5
26703,May-20,PARCHEGGI/TRAGHETTI,0,1,2
26703,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2
26703,Oct-19,PARCHEGGI/TRAGHETTI,0,1,1.7
14412,Jan-20,PARCHEGGI/TRAGHETTI,0,1,12
14412,Mar-20,PARCHEGGI/TRAGHETTI,0,1,6
11466,Feb-20,PARCHEGGI/TRAGHETTI,0,3,9.050685458
11466,May-20,PARCHEGGI/TRAGHETTI,0,1,3.877738524
11466,Sep-19,PARCHEGGI/TRAGHETTI,0,3,3.506302409
11466,Dec-19,PARCHEGGI/TRAGHETTI,0,1,9.03696881
34539,Feb-20,PARCHEGGI/TRAGHETTI,0,3,4
16787,May-20,PARCHEGGI/TRAGHETTI,0,3,3.18143609
16787,Sep-19,PARCHEGGIO STRISCE BLU,1,1,5.134782091
16787,Oct-19,PARCHEGGIO STRISCE BLU,1,2,4.623537037
16787,Sep-19,TURBO RICARICA CARTA,1,1,172.0168473
22019,Feb-20,PARCHEGGI/TRAGHETTI,0,1,1.5
22019,May-20,PARCHEGGI/TRAGHETTI,0,4,4.5
22019,Jun-19,PARCHEGGI/TRAGHETTI,0,1,1.5
22019,Jul-19,PARCHEGGI/TRAGHETTI,0,2,9
22019,Aug-19,PARCHEGGI/TRAGHETTI,0,2,4.5
22019,Oct-19,PARCHEGGI/TRAGHETTI,0,2,1.5
22019,Dec-19,PARCHEGGI/TRAGHETTI,0,2,3
4862,Feb-20,ASSICURAZIONE INFORTUNI,0,1,0
4862,Mar-20,ASSICURAZIONE INFORTUNI,0,2,39.2
4862,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
4862,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
31052,Jan-20,TURBO RICARICA CARTA,1,4,339.8279072
31052,Feb-20,TURBO RICARICA CARTA,1,6,182.7286332
31052,Mar-20,TURBO RICARICA CARTA,1,2,67.03153931
31052,Apr-20,TURBO RICARICA CARTA,1,10,211.4588743
31052,Jun-20,TURBO RICARICA CARTA,1,5,224.5043623
31052,Dec-19,TURBO RICARICA CARTA,1,2,303.4021615
263,Apr-20,ACCESSO AREA C MILANO,0,1,5
13784,Jan-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,Feb-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,Jul-19,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,Aug-19,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,Sep-19,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,Oct-19,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,Nov-19,ASSICURAZIONE INFORTUNI,0,1,19.6
13784,Dec-19,ASSICURAZIONE INFORTUNI,0,1,19.6
22058,Nov-19,BOLLO AUTO,1,1,176.73
26567,Aug-19,PARCHEGGI/TRAGHETTI,0,1,4.6
23816,Aug-19,PARCHEGGI/TRAGHETTI,0,1,0
17043,Nov-19,PARCHEGGI/TRAGHETTI,0,1,5.127594482
17043,Dec-19,PARCHEGGI/TRAGHETTI,0,1,8.863240944
18409,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2
18409,May-20,PARCHEGGI/TRAGHETTI,0,1,2
34403,Sep-19,PARCHEGGI/TRAGHETTI,0,1,5.4
23028,Oct-19,PARCHEGGI/TRAGHETTI,0,2,28
31467,Jul-19,PARCHEGGI/TRAGHETTI,0,1,2
11660,Oct-19,PARCHEGGI/TRAGHETTI,0,1,14.2
31596,May-20,PARCHEGGI/TRAGHETTI,0,2,7
1803,Mar-20,PARCHEGGIO STRISCE BLU,1,4,2.65
1803,May-20,PARCHEGGIO STRISCE BLU,1,3,2.3
1803,Jun-19,PARCHEGGIO STRISCE BLU,1,4,2.79
1803,Jun-20,PARCHEGGIO STRISCE BLU,1,3,3.22
1803,Jul-19,PARCHEGGIO STRISCE BLU,1,2,2.19
1803,Aug-19,PARCHEGGIO STRISCE BLU,1,1,2.4
1803,Sep-19,PARCHEGGIO STRISCE BLU,1,4,4.22
1803,Oct-19,PARCHEGGIO STRISCE BLU,1,2,1.62
1803,Nov-19,PARCHEGGIO STRISCE BLU,1,1,0.23
1803,Dec-19,PARCHEGGIO STRISCE BLU,1,1,2.6
8023,Mar-20,PARCHEGGIO STRISCE BLU,1,3,3.450608716
27306,Jul-19,PARCHEGGIO STRISCE BLU,1,3,2.88241527
27306,Nov-19,PARCHEGGIO STRISCE BLU,1,1,5.189744639
33819,Jul-19,PARCHEGGI/TRAGHETTI,0,1,2.25
24149,Feb-20,TURBO RICARICA CARTA,1,3,202.0664831
24149,Apr-20,TURBO RICARICA CARTA,1,1,271.7618553
24149,Jun-19,TURBO RICARICA CARTA,1,3,303.7107786
24149,Jun-20,TURBO RICARICA CARTA,1,4,319.88172
24149,Jul-19,TURBO RICARICA CARTA,1,1,245.9681377
24149,Aug-19,TURBO RICARICA CARTA,1,1,187.9252449
24149,Sep-19,TURBO RICARICA CARTA,1,1,156.2205452
24149,Oct-19,TURBO RICARICA CARTA,1,1,192.5665224
24149,Nov-19,TURBO RICARICA CARTA,1,3,51.49632418
24149,Dec-19,TURBO RICARICA CARTA,1,3,233.7439283
35463,Jul-19,TURBO RICARICA CARTA,1,1,58.32613426
35463,Mar-20,MOBILITÀ CONDIVISA,1,5,9.899600187
35463,Sep-19,MOBILITÀ CONDIVISA,1,4,14.65285735
440,Feb-20,PARCHEGGIO STRISCE BLU,1,1,0.8
440,Jun-19,PARCHEGGIO STRISCE BLU,1,2,5.37
440,Jul-19,PARCHEGGIO STRISCE BLU,1,3,3.98
440,Aug-19,PARCHEGGIO STRISCE BLU,1,1,0.2
440,Sep-19,PARCHEGGIO STRISCE BLU,1,1,1.5
440,Jan-20,FUEL CON TELEPASS,1,1,91.01
440,Aug-19,FUEL CON TELEPASS,1,1,88
440,Oct-19,FUEL CON TELEPASS,1,1,90.52
440,Nov-19,FUEL CON TELEPASS,1,1,69.83
440,Dec-19,FUEL CON TELEPASS,1,1,93
440,Jan-20,FUEL CON APP,1,1,60.01
440,Mar-20,FUEL CON APP,1,1,115
440,Apr-20,FUEL CON APP,1,2,139
440,May-20,FUEL CON APP,1,3,265.01
440,Jun-19,FUEL CON APP,1,2,82.04
440,Jun-20,FUEL CON APP,1,2,200
440,Jul-19,FUEL CON APP,1,5,300.58
440,Aug-19,FUEL CON APP,1,1,62.01
440,Sep-19,FUEL CON APP,1,4,210.05
440,Oct-19,FUEL CON APP,1,2,116.69
440,Nov-19,FUEL CON APP,1,3,189.15
440,Dec-19,FUEL CON APP,1,1,58.63
10894,May-20,FUEL CON APP,1,2,90
10894,Aug-19,FUEL CON APP,1,4,240.8
10894,Sep-19,FUEL CON APP,1,4,205.51
10894,Oct-19,FUEL CON APP,1,2,90
10894,Dec-19,FUEL CON APP,1,2,90
34803,May-20,PARCHEGGI/TRAGHETTI,0,4,16.5
34803,Dec-19,PARCHEGGI/TRAGHETTI,0,2,4.9
17306,Apr-20,PARCHEGGI/TRAGHETTI,0,1,4
17306,Oct-19,PARCHEGGI/TRAGHETTI,0,1,3
21705,May-20,PARCHEGGI/TRAGHETTI,0,1,3
21705,Jun-19,PARCHEGGI/TRAGHETTI,0,1,3
21705,Jul-19,PARCHEGGI/TRAGHETTI,0,1,4
31951,Sep-19,PARCHEGGI/TRAGHETTI,0,1,5.322721669
31951,Dec-19,PARCHEGGI/TRAGHETTI,0,1,4.920122921
29021,Jul-19,PARCHEGGI/TRAGHETTI,0,1,4.195064459
35197,Apr-20,PARCHEGGI/TRAGHETTI,0,1,5.683577454
35197,May-20,PARCHEGGI/TRAGHETTI,0,1,9.720268482
35197,Jul-19,PARCHEGGI/TRAGHETTI,0,4,5.08525259
17859,Feb-20,PARCHEGGI/TRAGHETTI,0,2,6.75
17859,Aug-19,PARCHEGGI/TRAGHETTI,0,1,6
17859,Sep-19,PARCHEGGI/TRAGHETTI,0,1,3
17859,Feb-20,PARCHEGGIO STRISCE BLU,1,1,1.3
17859,Oct-19,PARCHEGGIO STRISCE BLU,1,1,9.43
9359,Jun-19,PARCHEGGI/TRAGHETTI,0,1,2.5
9359,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2.8
9359,Dec-19,PARCHEGGI/TRAGHETTI,0,1,7.5
8152,Aug-19,PARCHEGGIO STRISCE BLU,1,1,0
8152,Jan-20,BOLLO AUTO,1,1,136.87
448,Nov-19,PARCHEGGI/TRAGHETTI,0,3,7.591474952
3941,Apr-20,PARCHEGGIO STRISCE BLU,1,2,0.7
3941,May-20,PARCHEGGIO STRISCE BLU,1,1,0.67
3941,Jun-19,PARCHEGGIO STRISCE BLU,1,1,4
3941,Jul-19,PARCHEGGIO STRISCE BLU,1,1,3.22
3941,Sep-19,PARCHEGGIO STRISCE BLU,1,1,5.1
2286,May-20,PARCHEGGI/TRAGHETTI,0,1,0
3896,Sep-19,PARCHEGGI/TRAGHETTI,0,1,0
17117,Jul-19,PARCHEGGI/TRAGHETTI,0,1,0
17914,Jan-20,PARCHEGGIO STRISCE BLU,1,1,0.53
17914,Feb-20,PARCHEGGIO STRISCE BLU,1,3,3.12
17914,Aug-19,PARCHEGGIO STRISCE BLU,1,1,1.9
17914,Sep-19,PARCHEGGIO STRISCE BLU,1,1,2
4052,Jan-20,PARCHEGGIO STRISCE BLU,1,3,3.045814395
4052,May-20,PARCHEGGIO STRISCE BLU,1,3,3.813509064
4052,Jun-20,PARCHEGGIO STRISCE BLU,1,1,4.008033454
4052,Aug-19,PARCHEGGIO STRISCE BLU,1,2,2.399653541
4052,Oct-19,PARCHEGGIO STRISCE BLU,1,1,5.922591475
4052,May-20,BOLLO AUTO,1,1,537.481038
10929,Sep-19,PARCHEGGI/TRAGHETTI,0,1,9.22208143
14450,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2
14450,Sep-19,PARCHEGGI/TRAGHETTI,0,1,4
6783,May-20,PARCHEGGI/TRAGHETTI,0,1,11.80985887
22718,May-20,PARCHEGGIO STRISCE BLU,1,2,1.86
22718,Jun-19,PARCHEGGIO STRISCE BLU,1,1,1.33
18314,Apr-20,PARCHEGGI/TRAGHETTI,0,1,3
18314,May-20,PARCHEGGI/TRAGHETTI,0,2,4
6923,May-20,PARCHEGGI/TRAGHETTI,0,1,88
6923,Jun-19,PARCHEGGI/TRAGHETTI,0,1,6
6923,Jul-19,PARCHEGGI/TRAGHETTI,0,1,6
6923,Sep-19,PARCHEGGI/TRAGHETTI,0,1,7.2
22452,Mar-20,PARCHEGGIO STRISCE BLU,1,1,3.592351021
14058,Jul-19,FUEL CON APP,1,2,40
14058,Sep-19,FUEL CON APP,1,1,20
14058,Jun-19,TURBO RICARICA CARTA,1,1,50
14058,Jun-20,TURBO RICARICA CARTA,1,1,50
32575,Jul-19,PARCHEGGI/TRAGHETTI,0,2,0
19021,Feb-20,PARCHEGGI/TRAGHETTI,0,1,2.25
3804,Jan-20,PARCHEGGIO STRISCE BLU,1,6,3.378660587
3804,Feb-20,PARCHEGGIO STRISCE BLU,1,11,18.77682302
3804,Mar-20,PARCHEGGIO STRISCE BLU,1,7,22.74922807
3804,Apr-20,PARCHEGGIO STRISCE BLU,1,6,19.88485365
3804,Jun-19,PARCHEGGIO STRISCE BLU,1,5,4.285876181
3804,Aug-19,PARCHEGGIO STRISCE BLU,1,6,2.409926138
3804,Sep-19,PARCHEGGIO STRISCE BLU,1,6,13.44515827
3804,Oct-19,PARCHEGGIO STRISCE BLU,1,5,11.11322817
3804,Dec-19,PARCHEGGIO STRISCE BLU,1,1,3.391851348
24053,Jan-20,PARCHEGGI/TRAGHETTI,0,1,3.4
24053,Mar-20,PARCHEGGI/TRAGHETTI,0,1,1
24053,Dec-19,PARCHEGGI/TRAGHETTI,0,2,6.2
21410,Jan-20,PARCHEGGI/TRAGHETTI,0,4,18.3
21410,Feb-20,PARCHEGGI/TRAGHETTI,0,1,8.4
21410,Mar-20,PARCHEGGI/TRAGHETTI,0,1,8.4
21410,Apr-20,PARCHEGGI/TRAGHETTI,0,1,4
21410,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2.85
21410,Oct-19,PARCHEGGI/TRAGHETTI,0,5,10.1
21410,Nov-19,PARCHEGGI/TRAGHETTI,0,5,35.6
21410,Dec-19,PARCHEGGI/TRAGHETTI,0,4,19.5
10088,Aug-19,PARCHEGGI/TRAGHETTI,0,1,4.5
25717,Dec-19,TURBO RICARICA CARTA,1,1,20
30451,Aug-19,PARCHEGGI/TRAGHETTI,0,1,5.2
12939,Jan-20,PARCHEGGI/TRAGHETTI,0,1,15
12939,Feb-20,PARCHEGGI/TRAGHETTI,0,4,24
12939,Apr-20,PARCHEGGI/TRAGHETTI,0,2,36
12939,Oct-19,PARCHEGGI/TRAGHETTI,0,3,21
12939,Nov-19,PARCHEGGI/TRAGHETTI,0,1,24
12939,Feb-20,PARCHEGGIO STRISCE BLU,1,1,0.8
12939,Apr-20,PARCHEGGIO STRISCE BLU,1,1,1.48
12939,May-20,PARCHEGGIO STRISCE BLU,1,1,6.1
12939,Jun-20,PARCHEGGIO STRISCE BLU,1,1,2.7
12939,Oct-19,PARCHEGGIO STRISCE BLU,1,3,10.63
12939,Jun-20,FUEL CON APP,1,2,54.94
12939,Mar-20,LAVAGGIO AUTO,1,1,16.9
12939,May-20,LAVAGGIO AUTO,1,1,36.9
12939,Jun-20,LAVAGGIO AUTO,1,1,16.9
30581,Apr-20,PARCHEGGI/TRAGHETTI,0,1,1
30581,May-20,PARCHEGGI/TRAGHETTI,0,1,2
30581,Dec-19,PARCHEGGI/TRAGHETTI,0,1,1
16797,Apr-20,PARCHEGGI/TRAGHETTI,0,1,42.08513583
16797,May-20,PARCHEGGI/TRAGHETTI,0,3,46.09162981
16797,Jul-19,PARCHEGGI/TRAGHETTI,0,3,9.0007823
35770,May-20,PARCHEGGIO STRISCE BLU,1,2,1.31
35770,Jun-19,PARCHEGGIO STRISCE BLU,1,1,1.2
35770,Apr-20,TURBO RICARICA CARTA,1,1,20
35648,May-20,PARCHEGGI/TRAGHETTI,0,1,4.8
7817,Feb-20,PARCHEGGI/TRAGHETTI,0,1,5
7817,Jul-19,PARCHEGGI/TRAGHETTI,0,1,12
21003,Jun-19,PARCHEGGI/TRAGHETTI,0,1,1
17232,May-20,PARCHEGGI/TRAGHETTI,0,2,7.056321683
31741,Dec-19,PARCHEGGI/TRAGHETTI,0,1,3
23123,Dec-19,PARCHEGGI/TRAGHETTI,0,3,12.4
16533,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2.65
16533,Mar-20,PARCHEGGI/TRAGHETTI,0,1,2.2
16533,Apr-20,PARCHEGGI/TRAGHETTI,0,2,8.8
16533,Oct-19,PARCHEGGI/TRAGHETTI,0,1,0.4
16533,Dec-19,PARCHEGGI/TRAGHETTI,0,4,8.65
16533,Mar-20,PARCHEGGIO STRISCE BLU,1,2,0.4
16533,Apr-20,PARCHEGGIO STRISCE BLU,1,1,0.37
16533,May-20,PARCHEGGIO STRISCE BLU,1,2,0.44
16533,Sep-19,PARCHEGGIO STRISCE BLU,1,1,1.06
16533,Oct-19,PARCHEGGIO STRISCE BLU,1,3,3
21847,Jan-20,PARCHEGGI/TRAGHETTI,0,1,11.88948011
21847,Mar-20,PARCHEGGI/TRAGHETTI,0,6,15.94168303
21847,Jul-19,PARCHEGGI/TRAGHETTI,0,5,8.795885616
21847,Sep-19,PARCHEGGI/TRAGHETTI,0,1,4.084222764
21847,Dec-19,PARCHEGGI/TRAGHETTI,0,5,9.033811841
28227,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2.5
35784,Jan-20,PARCHEGGI/TRAGHETTI,0,2,9.758996529
35784,Feb-20,PARCHEGGI/TRAGHETTI,0,2,10.99089786
35784,May-20,PARCHEGGI/TRAGHETTI,0,3,11.98797282
35784,Sep-19,PARCHEGGI/TRAGHETTI,0,1,10.11976133
35784,Feb-20,FUEL CON APP,1,3,104.9635274
35784,Mar-20,FUEL CON APP,1,1,155.6932335
35784,Apr-20,FUEL CON APP,1,1,75.73409281
35784,May-20,FUEL CON APP,1,1,82.14461227
35784,Jun-20,FUEL CON APP,1,6,119.8540671
35784,Sep-19,FUEL CON APP,1,3,50.72430773
35784,Oct-19,FUEL CON APP,1,5,50.31473441
35784,Mar-20,BOLLO AUTO,1,3,247.8342105
35784,Apr-20,BOLLO AUTO,1,3,442.7382973
13488,Jan-20,PARCHEGGIO STRISCE BLU,1,13,28.67
13488,Feb-20,PARCHEGGIO STRISCE BLU,1,10,31.03920134
13488,Mar-20,PARCHEGGIO STRISCE BLU,1,4,8.91
13488,Apr-20,PARCHEGGIO STRISCE BLU,1,11,37.27
13488,May-20,PARCHEGGIO STRISCE BLU,1,11,43.53961332
13488,Jun-20,PARCHEGGIO STRISCE BLU,1,9,22.21
13488,Sep-19,PARCHEGGIO STRISCE BLU,1,7,16.63
13488,Oct-19,PARCHEGGIO STRISCE BLU,1,7,27.5
13488,Nov-19,PARCHEGGIO STRISCE BLU,1,12,38.72
13488,Dec-19,PARCHEGGIO STRISCE BLU,1,13,32.93651172
23109,Jan-20,PARCHEGGI/TRAGHETTI,0,4,8
